userId,genre_rank,genre,genre_rating_count
49492,3,Thriller,308
49545,1,Drama,1381
49545,2,Comedy,785
49545,3,Romance,541
49583,1,Drama,471
49583,2,Thriller,368
49583,3,Comedy,326
49590,1,Comedy,832
49590,2,Action,577
49590,3,Drama,447
49667,1,Comedy,577
49667,2,Drama,413
49667,3,Romance,286
49948,1,Drama,532
49948,2,Comedy,334
49948,3,Thriller,317
50311,1,Drama,610
50311,2,Comedy,338
50311,3,Thriller,317
50359,1,Drama,578
50359,2,Comedy,488
50359,3,Romance,329
50399,1,Comedy,520
50399,2,Drama,451
50399,3,Thriller,332
50591,1,Drama,672
50591,2,Comedy,409
50591,3,Thriller,351
50651,1,Drama,564
50651,2,Comedy,480
50651,3,Action,463
50685,1,Drama,894
50685,2,Comedy,494
50685,3,Romance,309
50693,1,Comedy,489
50693,2,Action,408
50693,3,Drama,316
50759,1,Drama,1130
50759,2,Comedy,745
50759,3,Thriller,682
50845,1,Drama,457
50845,2,Thriller,331
50845,3,Action,297
50875,1,Action,858
50875,2,Drama,785
50875,3,Comedy,782
50925,1,Comedy,555
50925,2,Drama,551
50925,3,Action,344
50954,1,Drama,386
50954,2,Comedy,346
50954,3,Thriller,257
50978,1,Drama,892
50978,2,Action,656
50978,3,Comedy,577
51117,1,Drama,808
51117,2,Thriller,461
51117,3,Action,441
51130,1,Comedy,1263
51130,2,Drama,1093
51130,3,Thriller,556
51158,1,Drama,628
51158,2,Action,473
51158,3,Comedy,368
51289,1,Drama,1764
51289,2,Comedy,1331
51289,3,Thriller,1315
51331,1,Action,454
51331,2,Thriller,435
51331,3,Drama,428
51384,1,Comedy,679
51384,2,Drama,546
51384,3,Action,437
51408,1,Comedy,613
51408,2,Romance,375
51408,3,Adventure,350
51550,1,Drama,785
51550,2,Comedy,767
51550,3,Action,574
51667,1,Thriller,383
51667,2,Drama,363
51667,3,Action,354
51720,1,Comedy,482
51720,2,Drama,346
51720,3,Action,333
51735,1,Drama,718
51735,2,Comedy,498
51735,3,Romance,279
51758,1,Comedy,565
51758,2,Drama,513
51758,3,Romance,253
51781,1,Drama,1200
51781,2,Comedy,870
51781,3,Thriller,533
51886,1,Drama,652
51886,2,Thriller,487
51886,3,Action,449
51922,1,Drama,556
51922,2,Comedy,494
51922,3,Action,446
52057,1,Drama,522
52057,2,Comedy,450
52057,3,Romance,238
52068,1,Drama,960
52068,2,Comedy,758
52068,3,Thriller,576
52085,1,Comedy,458
52085,2,Drama,456
52085,3,Action,321
52123,1,Drama,481
52123,2,Action,423
52123,3,Thriller,393
52161,1,Action,596
52161,2,Thriller,453
52161,3,Comedy,384
52206,1,Drama,477
52206,2,Action,407
52206,3,Comedy,401
52255,1,Drama,767
52255,2,Thriller,567
52255,3,Comedy,521
52313,1,Drama,484
52313,2,Comedy,479
52313,3,Horror,329
52352,1,Drama,512
52352,2,Comedy,506
52352,3,Action,434
52522,1,Drama,457
52522,2,Comedy,380
52522,3,Action,289
52591,1,Drama,712
52591,2,Comedy,641
52591,3,Action,432
52603,1,Drama,2091
52603,2,Comedy,1355
52603,3,Thriller,882
52617,1,Drama,2770
52617,2,Thriller,1526
52617,3,Comedy,1045
52667,1,Drama,510
52667,2,Action,415
52667,3,Comedy,354
52670,1,Drama,641
52670,2,Comedy,532
52670,3,Action,359
52730,1,Comedy,816
52730,2,Drama,567
52730,3,Thriller,395
52786,1,Drama,661
52786,2,Comedy,409
52786,3,Thriller,321
52887,1,Action,562
52887,2,Sci-Fi,457
52887,3,Thriller,416
52888,1,Drama,796
52888,2,Comedy,552
52888,3,Thriller,425
52954,1,Drama,898
52954,2,Comedy,603
52954,3,Action,543
52973,1,Drama,568
52973,2,Comedy,493
52973,3,Thriller,325
53000,1,Comedy,1158
53000,2,Drama,881
53000,3,Action,538
53066,1,Drama,522
53066,2,Comedy,495
53066,3,Action,384
53107,1,Drama,965
53107,2,Comedy,508
53107,3,Romance,384
53192,1,Drama,2859
53192,2,Comedy,2163
53192,3,Thriller,1659
53244,1,Drama,372
53244,2,Comedy,361
53244,3,Action,302
53284,1,Comedy,409
53284,2,Drama,372
53284,3,Action,306
53310,1,Action,474
53310,2,Thriller,465
53310,3,Drama,460
53444,1,Drama,863
53444,2,Comedy,455
53444,3,Romance,299
53661,1,Action,1150
53661,2,Thriller,888
53661,3,Drama,800
53800,1,Action,588
53800,2,Adventure,457
53800,3,Drama,419
53936,1,Comedy,637
53936,2,Drama,591
53936,3,Thriller,368
53995,1,Comedy,508
53995,2,Drama,505
53995,3,Action,417
53998,1,Drama,588
53998,2,Thriller,486
53998,3,Comedy,471
54023,1,Drama,1007
54023,2,Comedy,796
54023,3,Action,702
54070,1,Drama,642
54070,2,Comedy,495
54070,3,Thriller,360
54137,1,Drama,905
54137,2,Comedy,497
54137,3,Thriller,426
54315,1,Drama,780
54315,2,Comedy,612
54315,3,Thriller,465
54320,1,Drama,799
54320,2,Comedy,778
54320,3,Romance,403
54378,1,Comedy,455
54378,2,Action,369
54378,3,Thriller,348
54408,1,Drama,612
54408,2,Comedy,527
54408,3,Thriller,383
54441,1,Comedy,624
54441,2,Drama,511
54441,3,Action,488
54450,1,Drama,580
54450,2,Comedy,527
54450,3,Thriller,302
54488,1,Comedy,630
54488,2,Drama,511
54488,3,Action,270
54490,1,Drama,482
54490,2,Comedy,364
54490,3,Action,316
54511,1,Drama,696
54511,2,Comedy,416
54511,3,Romance,353
54553,1,Comedy,575
54553,2,Action,476
54553,3,Adventure,346
54636,1,Thriller,465
54636,2,Action,409
54636,3,Drama,355
54779,1,Action,591
54779,2,Drama,457
54779,3,Adventure,413
54798,1,Thriller,1939
54798,2,Drama,1875
54798,3,Horror,1744
54805,1,Comedy,490
54805,2,Drama,328
54805,3,Action,294
54919,1,Thriller,509
54919,2,Action,480
54919,3,Comedy,477
55001,1,Comedy,440
55001,2,Drama,359
55001,3,Action,301
55093,1,Drama,371
55093,2,Comedy,361
55093,3,Thriller,315
55190,1,Comedy,551
55190,2,Drama,500
55190,3,Thriller,330
55241,1,Drama,527
55241,2,Comedy,483
55241,3,Action,431
55279,1,Drama,634
55279,2,Comedy,425
55279,3,Thriller,328
55308,1,Comedy,1040
55308,2,Drama,1033
55308,3,Thriller,741
55326,1,Comedy,434
55326,2,Thriller,393
55326,3,Action,360
55384,1,Action,652
55384,2,Drama,519
55384,3,Thriller,436
55413,1,Comedy,537
55413,2,Drama,401
55413,3,Action,353
55495,1,Drama,522
55495,2,Comedy,359
55495,3,Action,346
55513,1,Comedy,601
55513,2,Action,499
55513,3,Drama,419
55515,1,Action,455
55515,2,Drama,439
55515,3,Thriller,431
55534,1,Drama,673
55534,2,Thriller,358
55534,3,Comedy,276
55538,1,Drama,685
55538,2,Comedy,507
55538,3,Action,499
55550,1,Action,554
55550,2,Comedy,492
55550,3,Drama,375
55627,1,Comedy,686
55627,2,Drama,672
55627,3,Action,388
55653,1,Drama,4834
55653,2,Comedy,3271
55653,3,Romance,1850
55704,1,Comedy,415
55704,2,Drama,412
55704,3,Thriller,316
55778,1,Drama,827
55778,2,Comedy,538
55778,3,Thriller,497
55803,1,Comedy,501
55803,2,Drama,467
55803,3,Action,395
55855,1,Drama,576
55855,2,Comedy,453
55855,3,Thriller,366
55859,1,Drama,602
55859,2,Comedy,530
55859,3,Thriller,304
55924,1,Drama,788
55924,2,Thriller,579
55924,3,Comedy,471
55946,1,Comedy,915
55946,2,Action,600
55946,3,Drama,495
56103,1,Comedy,464
56103,2,Action,413
56103,3,Thriller,340
56156,1,Comedy,540
56156,2,Drama,531
56156,3,Action,419
56205,1,Drama,1603
56205,2,Comedy,850
56205,3,Thriller,643
56305,1,Comedy,441
56305,2,Drama,346
56305,3,Action,276
56317,1,Drama,996
56317,2,Comedy,323
56317,3,Thriller,242
56422,1,Drama,478
56422,2,Action,455
56422,3,Comedy,440
56494,1,Comedy,1359
56494,2,Thriller,915
56494,3,Drama,900
56570,1,Action,450
56570,2,Comedy,436
56570,3,Thriller,420
56703,1,Drama,1803
56703,2,Comedy,1286
56703,3,Thriller,1168
56758,1,Drama,735
56758,2,Thriller,540
56758,3,Action,336
56777,1,Comedy,629
56777,2,Drama,602
56777,3,Romance,298
56835,1,Action,604
56835,2,Thriller,480
56835,3,Comedy,383
56879,1,Drama,485
56879,2,Comedy,357
56879,3,Action,281
56883,1,Horror,663
56883,2,Thriller,278
56883,3,Comedy,254
56975,1,Comedy,742
56975,2,Drama,454
56975,3,Action,442
56986,1,Drama,2498
56986,2,Comedy,1626
56986,3,Thriller,1061
57008,1,Action,496
57008,2,Thriller,457
57008,3,Drama,418
57047,1,Comedy,384
57047,2,Drama,367
57047,3,Action,364
57217,1,Comedy,706
57217,2,Action,307
57217,3,Drama,293
57228,1,Drama,526
57228,2,Comedy,517
57228,3,Adventure,295
57304,1,Drama,3052
57304,2,Thriller,1643
57304,3,Comedy,1591
57346,1,Drama,959
57346,2,Comedy,727
57346,3,Thriller,510
57389,1,Comedy,887
57389,2,Action,879
57389,3,Drama,793
57392,1,Drama,404
57392,2,Comedy,339
57392,3,Action,336
57410,1,Drama,780
57410,2,Action,668
57410,3,Thriller,654
57442,1,Comedy,542
57442,2,Action,378
57442,3,Drama,316
57457,1,Drama,1558
57457,2,Comedy,1527
57457,3,Thriller,1022
57474,1,Drama,679
57474,2,Thriller,401
57474,3,Action,364
57532,1,Drama,1602
57532,2,Comedy,1139
57532,3,Romance,640
57563,1,Comedy,761
57563,2,Drama,531
57563,3,Action,416
57618,1,Thriller,1562
57618,2,Drama,1539
57618,3,Comedy,1325
57660,1,Drama,764
57660,2,Comedy,469
57660,3,Action,450
57673,1,Drama,618
57673,2,Action,589
57673,3,Comedy,510
57719,1,Action,649
57719,2,Thriller,582
57719,3,Comedy,529
57737,1,Drama,1963
57737,2,Comedy,953
57737,3,Romance,647
57749,1,Action,980
57749,2,Thriller,765
57749,3,Drama,689
57770,1,Drama,604
57770,2,Action,570
57770,3,Comedy,509
57901,1,Drama,820
57901,2,Thriller,533
57901,3,Comedy,523
58016,1,Drama,1007
58016,2,Thriller,798
58016,3,Comedy,792
58035,1,Drama,442
58035,2,Comedy,345
58035,3,Thriller,345
58063,1,Drama,970
58063,2,Thriller,505
58063,3,Comedy,504
58089,1,Drama,1209
58089,2,Comedy,842
58089,3,Thriller,603
58093,1,Comedy,622
58093,2,Drama,547
58093,3,Romance,325
58120,1,Drama,484
58120,2,Comedy,302
58120,3,Action,264
58222,1,Drama,1059
58222,2,Comedy,967
58222,3,Thriller,575
58237,1,Drama,614
58237,2,Comedy,469
58237,3,Action,461
58386,1,Comedy,503
58386,2,Drama,476
58386,3,Action,304
58490,1,Comedy,518
58490,2,Action,464
58490,3,Thriller,410
58527,1,Drama,826
58527,2,Comedy,650
58527,3,Thriller,526
58626,1,Drama,548
58626,2,Comedy,530
58626,3,Action,411
58800,1,Comedy,722
58800,2,Action,447
58800,3,Adventure,427
58804,1,Drama,488
58804,2,Comedy,432
58804,3,Action,412
58869,1,Comedy,423
58869,2,Drama,415
58869,3,Action,277
58953,1,Drama,518
58953,2,Thriller,434
58953,3,Comedy,427
59050,1,Drama,816
59050,2,Thriller,353
59050,3,Comedy,335
59051,1,Drama,905
59051,2,Comedy,880
59051,3,Thriller,430
59078,1,Comedy,428
59078,2,Drama,419
59078,3,Adventure,271
59225,1,Drama,437
59225,2,Comedy,394
59225,3,Thriller,331
59256,1,Comedy,661
59256,2,Action,577
59256,3,Drama,547
59335,1,Drama,1169
59335,2,Thriller,500
59335,3,Comedy,462
59466,1,Drama,539
59466,2,Comedy,484
59466,3,Thriller,341
59557,1,Action,509
59557,2,Drama,509
59557,3,Comedy,456
59580,1,Drama,1760
59580,2,Comedy,1026
59580,3,Thriller,626
59596,1,Action,531
59596,2,Drama,459
59596,3,Thriller,378
59810,1,Drama,871
59810,2,Thriller,593
59810,3,Action,440
59998,1,Comedy,547
59998,2,Action,381
59998,3,Drama,351
60023,1,Comedy,489
60023,2,Drama,460
60023,3,Thriller,240
60042,1,Comedy,609
60042,2,Drama,436
60042,3,Romance,354
60059,1,Comedy,628
60059,2,Drama,556
60059,3,Romance,383
60095,1,Comedy,406
60095,2,Drama,396
60095,3,Action,363
60131,1,Drama,1547
60131,2,Comedy,1472
60131,3,Thriller,911
60211,1,Drama,751
60211,2,Thriller,542
60211,3,Comedy,481
60239,1,Drama,943
60239,2,Thriller,747
60239,3,Horror,542
60280,1,Comedy,437
60280,2,Drama,412
60280,3,Action,263
60341,1,Comedy,477
60341,2,Drama,475
60341,3,Thriller,320
60355,1,Comedy,633
60355,2,Action,590
60355,3,Drama,523
60447,1,Drama,628
60447,2,Comedy,353
60447,3,Thriller,341
60563,1,Comedy,588
60563,2,Action,470
60563,3,Drama,380
60568,1,Drama,2072
60568,2,Thriller,1256
60568,3,Comedy,937
60569,1,Drama,1014
60569,2,Thriller,611
60569,3,Comedy,589
60616,1,Drama,667
60616,2,Comedy,282
60616,3,Documentary,199
60730,1,Drama,429
60730,2,Comedy,408
60730,3,Action,338
60945,1,Comedy,581
60945,2,Action,491
60945,3,Adventure,350
61084,1,Comedy,659
61084,2,Drama,540
61084,3,Thriller,414
61092,1,Drama,472
61092,2,Thriller,468
61092,3,Action,394
61099,1,Comedy,671
61099,2,Drama,615
61099,3,Action,603
61108,1,Drama,671
61108,2,Thriller,540
61108,3,Action,519
61163,1,Drama,769
61163,2,Comedy,512
61163,3,Romance,302
61199,1,Drama,653
61199,2,Comedy,422
61199,3,Thriller,271
61238,1,Comedy,778
61238,2,Drama,614
61238,3,Thriller,522
61245,1,Comedy,644
61245,2,Drama,304
61245,3,Action,252
61341,1,Drama,673
61341,2,Comedy,603
61341,3,Thriller,323
61358,1,Drama,585
61358,2,Comedy,481
61358,3,Romance,235
61392,1,Drama,510
61392,2,Comedy,490
61392,3,Action,339
61543,1,Drama,461
61543,2,Comedy,355
61543,3,Action,316
61556,1,Drama,722
61556,2,Comedy,456
61556,3,Action,306
61624,1,Drama,1496
61624,2,Comedy,1022
61624,3,Action,662
61644,1,Drama,805
61644,2,Comedy,376
61644,3,Thriller,376
61651,1,Drama,577
61651,2,Comedy,533
61651,3,Romance,334
61769,1,Drama,1299
61769,2,Comedy,777
61769,3,Romance,452
61865,1,Comedy,427
61865,2,Drama,422
61865,3,Thriller,422
61874,1,Thriller,741
61874,2,Drama,648
61874,3,Comedy,603
61928,1,Drama,892
61928,2,Comedy,662
61928,3,Thriller,472
61947,1,Action,666
61947,2,Comedy,456
61947,3,Thriller,444
62141,1,Action,442
62141,2,Drama,405
62141,3,Thriller,348
62240,1,Drama,619
62240,2,Comedy,498
62240,3,Thriller,254
62349,1,Drama,612
62349,2,Comedy,540
62349,3,Thriller,301
62370,1,Action,797
62370,2,Drama,626
62370,3,Thriller,596
62440,1,Comedy,482
62440,2,Drama,367
62440,3,Children,307
62453,1,Comedy,815
62453,2,Drama,661
62453,3,Romance,355
62503,1,Action,594
62503,2,Sci-Fi,422
62503,3,Comedy,420
62536,1,Drama,498
62536,2,Action,376
62536,3,Thriller,351
62623,1,Drama,711
62623,2,Thriller,277
62623,3,Crime,210
62771,1,Comedy,500
62771,2,Drama,500
62771,3,Action,443
62796,1,Drama,771
62796,2,Comedy,658
62796,3,Thriller,494
63163,1,Comedy,514
63163,2,Action,338
63163,3,Drama,299
63204,1,Action,1002
63204,2,Comedy,979
63204,3,Thriller,913
63250,1,Drama,990
63250,2,Thriller,574
63250,3,Action,465
63277,1,Drama,1233
63277,2,Comedy,775
63277,3,Thriller,507
63287,1,Comedy,940
63287,2,Drama,672
63287,3,Action,647
63437,1,Comedy,549
63437,2,Drama,447
63437,3,Action,350
63477,1,Drama,850
63477,2,Thriller,782
63477,3,Comedy,601
63487,1,Comedy,508
63487,2,Action,432
63487,3,Drama,328
63514,1,Drama,781
63514,2,Thriller,516
63514,3,Action,504
63538,1,Action,592
63538,2,Drama,428
63538,3,Adventure,420
63592,1,Comedy,490
63592,2,Drama,479
63592,3,Thriller,331
63605,1,Drama,592
63605,2,Comedy,341
63605,3,Romance,240
63609,1,Drama,685
63609,2,Comedy,351
63609,3,Thriller,255
63730,1,Thriller,1063
63730,2,Horror,999
63730,3,Drama,577
63758,1,Drama,524
63758,2,Thriller,438
63758,3,Comedy,434
63898,1,Drama,558
63898,2,Comedy,531
63898,3,Action,463
63998,1,Drama,1032
63998,2,Comedy,466
63998,3,Thriller,345
64003,1,Action,625
64003,2,Drama,578
64003,3,Thriller,573
64086,1,Drama,717
64086,2,Comedy,404
64086,3,Thriller,335
64108,1,Drama,1007
64108,2,Comedy,519
64108,3,Thriller,402
64129,1,Drama,501
64129,2,Comedy,322
64129,3,Action,305
64161,1,Drama,1066
64161,2,Thriller,628
64161,3,Comedy,511
64280,1,Drama,679
64280,2,Comedy,511
64280,3,Thriller,451
64360,1,Drama,674
64360,2,Action,509
64360,3,Thriller,486
64440,1,Drama,536
64440,2,Thriller,420
64440,3,Action,377
64527,1,Drama,1232
64527,2,Comedy,598
64527,3,Thriller,488
64567,1,Drama,510
64567,2,Thriller,399
64567,3,Action,390
64588,1,Drama,690
64588,2,Comedy,474
64588,3,Action,294
64656,1,Comedy,608
64656,2,Action,442
64656,3,Adventure,424
64710,1,Drama,600
64710,2,Action,439
64710,3,Sci-Fi,430
64737,1,Drama,1074
64737,2,Comedy,775
64737,3,Romance,392
64755,1,Drama,742
64755,2,Comedy,506
64755,3,Thriller,395
64756,1,Drama,1006
64756,2,Comedy,712
64756,3,Romance,470
64774,1,Drama,488
64774,2,Comedy,458
64774,3,Thriller,405
64819,1,Action,576
64819,2,Comedy,475
64819,3,Thriller,472
64935,1,Comedy,483
64935,2,Drama,418
64935,3,Thriller,391
65006,1,Comedy,1307
65006,2,Drama,1249
65006,3,Thriller,743
65079,1,Drama,1173
65079,2,Comedy,929
65079,3,Action,789
65168,1,Drama,500
65168,2,Comedy,465
65168,3,Action,440
65190,1,Drama,446
65190,2,Action,440
65190,3,Thriller,427
65206,1,Thriller,876
65206,2,Action,550
65206,3,Drama,548
65225,1,Comedy,537
65225,2,Action,520
65225,3,Adventure,424
65261,1,Drama,644
65261,2,Comedy,397
65261,3,Thriller,341
65268,1,Drama,600
65268,2,Action,381
65268,3,Thriller,351
65324,1,Drama,529
65324,2,Action,351
65324,3,Comedy,316
65583,1,Comedy,524
65583,2,Drama,324
65583,3,Action,306
65664,1,Drama,875
65664,2,Comedy,538
65664,3,Thriller,309
65677,1,Action,1043
65677,2,Drama,977
65677,3,Thriller,797
65726,1,Drama,1168
65726,2,Comedy,619
65726,3,Thriller,545
65780,1,Drama,569
65780,2,Comedy,544
65780,3,Thriller,494
65784,1,Comedy,689
65784,2,Drama,683
65784,3,Action,649
65803,1,Drama,564
65803,2,Comedy,398
65803,3,Action,248
65900,1,Drama,407
65900,2,Comedy,406
65900,3,Action,253
65902,1,Action,491
65902,2,Thriller,436
65902,3,Comedy,435
65925,1,Comedy,1009
65925,2,Drama,807
65925,3,Action,765
65956,1,Drama,557
65956,2,Comedy,292
65956,3,Thriller,283
66005,1,Drama,828
66005,2,Action,470
66005,3,Thriller,458
66026,1,Drama,787
66026,2,Comedy,653
66026,3,Action,576
66043,1,Action,544
66043,2,Adventure,407
66043,3,Comedy,380
66097,1,Drama,814
66097,2,Comedy,630
66097,3,Romance,400
66108,1,Drama,848
66108,2,Comedy,587
66108,3,Thriller,383
66159,1,Drama,720
66159,2,Comedy,625
66159,3,Thriller,450
66166,1,Comedy,1440
66166,2,Action,903
66166,3,Drama,654
66193,1,Drama,581
66193,2,Thriller,305
66193,3,Comedy,264
66210,1,Drama,625
66210,2,Comedy,494
66210,3,Thriller,349
66254,1,Drama,1400
66254,2,Action,1043
66254,3,Comedy,961
66306,1,Drama,751
66306,2,Thriller,531
66306,3,Comedy,456
66317,1,Drama,1479
66317,2,Comedy,1296
66317,3,Thriller,1117
66336,1,Drama,716
66336,2,Comedy,597
66336,3,Action,449
66366,1,Comedy,609
66366,2,Action,538
66366,3,Adventure,426
66420,1,Action,571
66420,2,Drama,499
66420,3,Thriller,460
66439,1,Drama,492
66439,2,Comedy,485
66439,3,Action,286
66537,1,Drama,1159
66537,2,Comedy,625
66537,3,Thriller,367
66602,1,Drama,492
66602,2,Comedy,403
66602,3,Thriller,289
66694,1,Drama,773
66694,2,Comedy,604
66694,3,Romance,365
66750,1,Drama,1293
66750,2,Thriller,958
66750,3,Action,853
66773,1,Drama,1204
66773,2,Comedy,1077
66773,3,Romance,505
66873,1,Drama,563
66873,2,Comedy,469
66873,3,Adventure,278
66889,1,Drama,894
66889,2,Thriller,871
66889,3,Action,832
66899,1,Action,587
66899,2,Comedy,540
66899,3,Sci-Fi,444
67012,1,Comedy,527
67012,2,Drama,438
67012,3,Action,343
67072,1,Drama,2142
67072,2,Comedy,1031
67072,3,Thriller,678
67087,1,Drama,440
67087,2,Comedy,300
67087,3,Action,299
67128,1,Drama,825
67128,2,Comedy,779
67128,3,Action,616
67189,1,Drama,512
67189,2,Thriller,398
67189,3,Comedy,360
67237,1,Comedy,585
67237,2,Drama,370
67237,3,Adventure,220
67298,1,Drama,523
67298,2,Action,393
67298,3,Thriller,380
67329,1,Drama,871
67329,2,Action,554
67329,3,Thriller,510
67433,1,Drama,657
67433,2,Thriller,429
67433,3,Comedy,358
67446,1,Drama,669
67446,2,Thriller,613
67446,3,Action,562
67494,1,Drama,580
67494,2,Comedy,549
67494,3,Action,332
67552,1,Action,519
67552,2,Drama,395
67552,3,Thriller,362
67554,1,Drama,635
67554,2,Comedy,493
67554,3,Thriller,471
67569,1,Drama,675
67569,2,Comedy,470
67569,3,Action,363
67716,1,Drama,669
67716,2,Comedy,313
67716,3,Thriller,223
67754,1,Drama,1021
67754,2,Thriller,519
67754,3,Comedy,505
68034,1,Drama,1111
68034,2,Comedy,642
68034,3,Romance,531
68059,1,Drama,558
68059,2,Comedy,458
68059,3,Thriller,286
68103,1,Drama,578
68103,2,Comedy,575
68103,3,Romance,323
68124,1,Comedy,754
68124,2,Drama,668
68124,3,Action,493
68165,1,Thriller,533
68165,2,Action,428
68165,3,Horror,356
68197,1,Comedy,640
68197,2,Drama,487
68197,3,Adventure,300
68639,1,Drama,1396
68639,2,Comedy,847
68639,3,Action,635
68712,1,Comedy,432
68712,2,Drama,395
68712,3,Adventure,260
68740,1,Drama,712
68740,2,Comedy,544
68740,3,Action,420
68776,1,Drama,2130
68776,2,Comedy,1536
68776,3,Romance,1064
68793,1,Thriller,465
68793,2,Action,379
68793,3,Drama,352
68797,1,Comedy,2933
68797,2,Drama,2465
68797,3,Thriller,1156
68809,1,Drama,674
68809,2,Comedy,460
68809,3,Romance,295
68821,1,Comedy,733
68821,2,Drama,553
68821,3,Action,442
68823,1,Drama,1654
68823,2,Comedy,1369
68823,3,Thriller,641
68831,1,Drama,464
68831,2,Action,443
68831,3,Comedy,415
68833,1,Drama,609
68833,2,Action,591
68833,3,Comedy,554
68902,1,Comedy,544
68902,2,Thriller,471
68902,3,Drama,467
68947,1,Drama,939
68947,2,Comedy,724
68947,3,Thriller,530
68989,1,Drama,1772
68989,2,Comedy,961
68989,3,Romance,614
68997,1,Drama,734
68997,2,Thriller,611
68997,3,Action,570
69020,1,Drama,1261
69020,2,Thriller,784
69020,3,Comedy,685
69053,1,Comedy,636
69053,2,Drama,450
69053,3,Action,287
69076,1,Comedy,618
69076,2,Drama,450
69076,3,Action,321
69279,1,Comedy,651
69279,2,Action,650
69279,3,Thriller,596
69392,1,Drama,704
69392,2,Comedy,555
69392,3,Thriller,325
69409,1,Drama,507
69409,2,Thriller,488
69409,3,Comedy,434
69447,1,Comedy,1166
69447,2,Drama,1150
69447,3,Thriller,584
69453,1,Drama,1074
69453,2,Comedy,484
69453,3,Action,471
69507,1,Comedy,959
69507,2,Drama,809
69507,3,Romance,396
69530,1,Drama,781
69530,2,Comedy,613
69530,3,Action,519
69547,1,Comedy,611
69547,2,Drama,456
69547,3,Action,417
69574,1,Drama,822
69574,2,Comedy,478
69574,3,Thriller,378
69632,1,Comedy,922
69632,2,Drama,794
69632,3,Action,711
69741,1,Drama,597
69741,2,Comedy,430
69741,3,Thriller,335
69746,1,Drama,641
69746,2,Thriller,480
69746,3,Action,406
69806,1,Comedy,380
69806,2,Drama,296
69806,3,Documentary,205
69807,1,Drama,721
69807,2,Comedy,597
69807,3,Action,381
69815,1,Comedy,1351
69815,2,Drama,880
69815,3,Romance,668
70024,1,Drama,571
70024,2,Action,465
70024,3,Thriller,451
70072,1,Action,411
70072,2,Drama,383
70072,3,Comedy,371
70103,1,Drama,697
70103,2,Comedy,408
70103,3,Thriller,266
70117,1,Drama,680
70117,2,Thriller,386
70117,3,Comedy,346
70126,1,Drama,767
70126,2,Comedy,318
70126,3,Thriller,309
70154,1,Drama,734
70154,2,Thriller,346
70154,3,Action,209
70192,1,Documentary,774
70192,2,Drama,312
70192,3,Thriller,109
70213,1,Drama,527
70213,2,Comedy,389
70213,3,Romance,291
70362,1,Drama,643
70362,2,Thriller,487
70362,3,Action,432
70419,1,Comedy,534
70419,2,Action,369
70419,3,Drama,307
70533,1,Drama,444
70533,2,Comedy,435
70533,3,Thriller,360
70632,1,Drama,1535
70632,2,Comedy,1057
70632,3,Thriller,719
70694,1,Comedy,776
70694,2,Action,493
70694,3,Adventure,481
70727,1,Drama,1246
70727,2,Comedy,828
70727,3,Romance,504
70740,1,Comedy,954
70740,2,Drama,809
70740,3,Action,506
70764,1,Comedy,463
70764,2,Drama,333
70764,3,Action,268
70791,1,Drama,493
70791,2,Thriller,382
70791,3,Comedy,360
70804,1,Horror,615
70804,2,Thriller,598
70804,3,Action,427
70818,1,Drama,1208
70818,2,Thriller,704
70818,3,Comedy,651
70885,1,Drama,1145
70885,2,Comedy,491
70885,3,Romance,401
70918,1,Drama,544
70918,2,Comedy,437
70918,3,Action,423
70919,1,Drama,754
70919,2,Comedy,435
70919,3,Romance,264
70993,1,Drama,916
70993,2,Thriller,335
70993,3,Comedy,300
71026,1,Drama,501
71026,2,Thriller,328
71026,3,Action,302
71078,1,Drama,614
71078,2,Comedy,383
71078,3,Action,377
71140,1,Comedy,522
71140,2,Drama,515
71140,3,Romance,302
71198,1,Drama,639
71198,2,Comedy,576
71198,3,Action,399
71238,1,Drama,639
71238,2,Comedy,562
71238,3,Action,443
71256,1,Drama,617
71256,2,Action,586
71256,3,Thriller,564
71306,1,Comedy,617
71306,2,Drama,524
71306,3,Thriller,289
71347,1,Drama,1073
71347,2,Thriller,479
71347,3,Action,423
71523,1,Drama,608
71523,2,Comedy,408
71523,3,Action,287
71543,1,Drama,1734
71543,2,Comedy,809
71543,3,Thriller,652
71601,1,Comedy,795
71601,2,Action,616
71601,3,Drama,535
71685,1,Drama,545
71685,2,Action,409
71685,3,Thriller,393
71690,1,Action,471
71690,2,Drama,437
71690,3,Comedy,433
71720,1,Drama,619
71720,2,Comedy,247
71720,3,Thriller,244
71777,1,Drama,652
71777,2,Comedy,267
71777,3,Romance,204
72043,1,Drama,620
72043,2,Comedy,567
72043,3,Thriller,432
72210,1,Drama,610
72210,2,Comedy,340
72210,3,Thriller,290
72241,1,Drama,537
72241,2,Action,481
72241,3,Thriller,456
72318,1,Action,555
72318,2,Comedy,439
72318,3,Drama,373
72381,1,Drama,643
72381,2,Action,539
72381,3,Comedy,483
72433,1,Thriller,489
72433,2,Action,425
72433,3,Drama,390
72479,1,Drama,939
72479,2,Comedy,541
72479,3,Thriller,405
72521,1,Drama,882
72521,2,Comedy,790
72521,3,Action,476
72544,1,Drama,1355
72544,2,Comedy,1034
72544,3,Romance,532
72590,1,Comedy,553
72590,2,Drama,527
72590,3,Action,264
72611,1,Comedy,582
72611,2,Drama,527
72611,3,Action,406
72663,1,Action,459
